,tweet_id,timestamp,rate,name,type,algo_A_prediction,algo_A_confident,algo_A_is_dog,favorite_count,retweet_count
1322,671504605491109889,2015-12-01 01:42:28+00:00,1.1,Charlie,None,toy_poodle,0.259115,True,7495,3866
1323,671486386088865792,2015-12-01 00:30:04+00:00,1.0,Malcolm,None,German_shepherd,0.8270350000000001,True,621,226
1324,671485057807351808,2015-12-01 00:24:48+00:00,1.1,Penelope,None,Samoyed,0.627901,True,806,253
1325,671357843010908160,2015-11-30 15:59:17+00:00,0.9,None,None,Italian_greyhound,0.831757,True,426,157
1326,671355857343524864,2015-11-30 15:51:24+00:00,1.0,Lou,None,miniature_poodle,0.313811,True,508,119
1327,671186162933985280,2015-11-30 04:37:05+00:00,1.0,Sparky,None,Chihuahua,0.319106,True,788,241
1328,671182547775299584,2015-11-30 04:22:44+00:00,1.2,None,None,Rottweiler,0.331179,True,1193,378
1329,671154572044468225,2015-11-30 02:31:34+00:00,1.1,Holly,None,Labrador_retriever,0.495047,True,769,241
1330,671151324042559489,2015-11-30 02:18:39+00:00,1.2,None,None,Rottweiler,0.781201,True,714,166
1331,671147085991960577,2015-11-30 02:01:49+00:00,0.9,None,None,Yorkshire_terrier,0.4672020000000001,True,713,254
1332,671138694582165504,2015-11-30 01:28:28+00:00,1.0,None,None,Samoyed,0.587342,True,996,448
1333,671134062904504320,2015-11-30 01:10:04+00:00,0.8,Clarence,None,Shih-Tzu,0.18038,True,796,212
1334,671115716440031232,2015-11-29 23:57:10+00:00,0.6,Phred,None,malinois,0.406341,True,1436,842
1335,671109016219725825,2015-11-29 23:30:32+00:00,0.8,Toby,None,basenji,0.855959,True,1225,478
1336,670995969505435648,2015-11-29 16:01:20+00:00,1.2,None,None,redbone,0.8662209999999999,True,1175,317
1337,670840546554966016,2015-11-29 05:43:44+00:00,1.0,Colby,None,Shih-Tzu,0.963622,True,634,213
1338,670833812859932673,2015-11-29 05:16:59+00:00,0.7,Jett,None,Pekinese,0.609853,True,474,135
1339,670832455012716544,2015-11-29 05:11:35+00:00,1.0,Amy,None,malinois,0.31760700000000003,True,780,242
1340,670823764196741120,2015-11-29 04:37:03+00:00,1.2,Remington,None,Labrador_retriever,0.947453,True,824,205
1341,670815497391357952,2015-11-29 04:04:12+00:00,1.0,Sage,None,American_Staffordshire_terrier,0.919714,True,3410,1708
1342,670811965569282048,2015-11-29 03:50:10+00:00,1.0,Maggie,None,basset,0.99409,True,1202,295
1343,670807719151067136,2015-11-29 03:33:17+00:00,1.1,Andy,None,Old_English_sheepdog,0.958035,True,1234,546
1344,670804601705242624,2015-11-29 03:20:54+00:00,1.0,Mason,None,Pomeranian,0.86856,True,2098,1035
1345,670803562457407488,2015-11-29 03:16:46+00:00,1.0,None,None,basenji,0.34410100000000005,True,362,95
1346,670797304698376195,2015-11-29 02:51:54+00:00,1.1,Trigger,None,Pembroke,0.472197,True,780,262
1347,670789397210615808,2015-11-29 02:20:29+00:00,0.9,None,None,beagle,0.295966,True,700,255
1348,670782429121134593,2015-11-29 01:52:48+00:00,0.5,None,None,Chihuahua,0.952963,True,1691,863
1349,670780561024270336,2015-11-29 01:45:22+00:00,0.7,Traviss,None,Labrador_retriever,0.244889,True,831,317
1350,670778058496974848,2015-11-29 01:35:26+00:00,1.0,None,None,pug,0.776612,True,345,77
1351,670764103623966721,2015-11-29 00:39:59+00:00,1.0,Vincent,None,Norfolk_terrier,0.17285,True,1154,466
1352,670755717859713024,2015-11-29 00:06:39+00:00,0.9,Gin,None,keeshond,0.994065,True,475,123
1353,670717338665226240,2015-11-28 21:34:09+00:00,1.2,None,None,Pomeranian,0.368161,True,1301,547
1354,670704688707301377,2015-11-28 20:43:53+00:00,0.6,Danny,None,Norwich_terrier,0.419838,True,814,405
1355,670691627984359425,2015-11-28 19:51:59+00:00,0.8,Ester,None,Shetland_sheepdog,0.07112439999999999,True,632,266
1356,670679630144274432,2015-11-28 19:04:19+00:00,0.8,Pluto,None,Ibizan_hound,0.34273400000000004,True,799,315
1357,670676092097810432,2015-11-28 18:50:15+00:00,0.8,Bloo,None,Dandie_Dinmont,0.6761020000000001,True,267,45
1358,670444955656130560,2015-11-28 03:31:48+00:00,1.0,Paull,None,English_springer,0.403698,True,7120,2153
1359,670442337873600512,2015-11-28 03:21:24+00:00,1.1,Koda,None,Sussex_spaniel,0.403552,True,690,213
1360,670428280563085312,2015-11-28 02:25:32+00:00,1.1,Willy,None,chow,0.335269,True,1484,694
1361,670421925039075328,2015-11-28 02:00:17+00:00,1.2,Herb,None,Chihuahua,0.275793,True,1415,709
1362,670411370698022913,2015-11-28 01:18:21+00:00,1.2,Scooter,None,Maltese_dog,0.584397,True,2176,991
1363,670403879788544000,2015-11-28 00:48:35+00:00,1.0,Nigel,None,pug,0.8022229999999999,True,460,173
1364,670385711116361728,2015-11-27 23:36:23+00:00,0.8,Larry,None,whippet,0.178027,True,593,234
1365,670374371102445568,2015-11-27 22:51:19+00:00,1.2,Daisy,None,English_springer,0.974936,True,785,295
1366,670338931251150849,2015-11-27 20:30:30+00:00,1.0,Butters,None,cairn,0.245033,True,451,122
1367,670319130621435904,2015-11-27 19:11:49+00:00,1.1,None,None,Irish_terrier,0.254856,True,4110,1359
1368,670303360680108032,2015-11-27 18:09:09+00:00,0.9,None,None,Shetland_sheepdog,0.380278,True,452,151
1369,670290420111441920,2015-11-27 17:17:44+00:00,1.1,Sandra,None,Chihuahua,0.368876,True,750,315
1370,670093938074779648,2015-11-27 04:16:59+00:00,0.9,Wally,None,toy_poodle,0.383346,True,1106,365
1371,670086499208155136,2015-11-27 03:47:25+00:00,1.0,None,None,German_short-haired_pointer,0.273492,True,740,275
1372,670073503555706880,2015-11-27 02:55:47+00:00,1.0,Winston,None,malamute,0.6018859999999999,True,1674,874
1373,670061506722140161,2015-11-27 02:08:07+00:00,1.1,Liam,None,Italian_greyhound,0.329339,True,822,373
1374,670046952931721218,2015-11-27 01:10:17+00:00,1.1,Ben,None,Blenheim_spaniel,0.998335,True,684,191
1375,670003130994700288,2015-11-26 22:16:09+00:00,1.0,Raphael,None,beagle,0.375313,True,352,100
1376,669970042633789440,2015-11-26 20:04:40+00:00,1.0,Julio,None,miniature_pinscher,0.734744,True,317,65
1377,669942763794931712,2015-11-26 18:16:16+00:00,1.1,Andru,None,vizsla,0.743216,True,536,183
1378,669926384437997569,2015-11-26 17:11:11+00:00,1.2,None,None,Pomeranian,0.984231,True,400,115
1379,669753178989142016,2015-11-26 05:42:55+00:00,1.0,Chester,None,Pembroke,0.8584940000000001,True,858,431
1380,669683899023405056,2015-11-26 01:07:38+00:00,1.0,Kloey,None,Pomeranian,0.998275,True,412,119
1381,669680153564442624,2015-11-26 00:52:45+00:00,0.8,Shawwn,None,dalmatian,0.141257,True,712,311
1382,669603084620980224,2015-11-25 19:46:30+00:00,1.0,None,None,Maltese_dog,0.659619,True,1006,401
1383,669597912108789760,2015-11-25 19:25:57+00:00,1.0,Skye,None,Eskimo_dog,0.595665,True,550,163
1384,669573570759163904,2015-11-25 17:49:14+00:00,1.0,Linda,None,West_Highland_white_terrier,0.946828,True,467,156
1385,669567591774625800,2015-11-25 17:25:28+00:00,0.9,Kollin,None,Chihuahua,0.980511,True,248,61
1386,669564461267722241,2015-11-25 17:13:02+00:00,1.0,None,None,toy_poodle,0.623685,True,413,133
1387,669393256313184256,2015-11-25 05:52:43+00:00,1.0,Ronduh,None,cocker_spaniel,0.359843,True,383,83
1388,669375718304980992,2015-11-25 04:43:02+00:00,0.6,Billl,None,Airedale,0.168762,True,1425,792
1389,669371483794317312,2015-11-25 04:26:12+00:00,1.0,Oliviér,None,Brabancon_griffon,0.483268,True,524,196
1390,669367896104181761,2015-11-25 04:11:57+00:00,1.0,Chip,None,basset,0.749394,True,485,172
1391,669363888236994561,2015-11-25 03:56:01+00:00,1.0,None,None,golden_retriever,0.539004,True,669,252
1392,669359674819481600,2015-11-25 03:39:17+00:00,1.1,Saydee,None,Labrador_retriever,0.367818,True,390,134
1393,669354382627049472,2015-11-25 03:18:15+00:00,0.8,Dug,None,Chihuahua,0.97399,True,2889,1390
1394,669328503091937280,2015-11-25 01:35:25+00:00,1.2,Kirk,None,Siberian_husky,0.424202,True,1081,452
1395,669327207240699904,2015-11-25 01:30:16+00:00,1.3,None,None,golden_retriever,0.919584,True,610,127
1396,669216679721873412,2015-11-24 18:11:04+00:00,0.8,Clarq,None,golden_retriever,0.992758,True,958,422
1397,669203728096960512,2015-11-24 17:19:36+00:00,0.9,Samsom,None,pug,0.910452,True,1074,522
1398,669037058363662336,2015-11-24 06:17:19+00:00,1.0,None,None,Chihuahua,0.803528,True,698,336
1399,669006782128353280,2015-11-24 04:17:01+00:00,1.2,Tucker,None,Chihuahua,0.127178,True,610,269
1400,669000397445533696,2015-11-24 03:51:38+00:00,1.1,Terrance,None,Pembroke,0.82294,True,22118,6965
1401,668989615043424256,2015-11-24 03:08:48+00:00,0.3,Bernie,None,pug,0.917326,True,726,356
1402,668979806671884288,2015-11-24 02:29:49+00:00,1.2,Chaz,None,golden_retriever,0.608537,True,842,382
1403,668975677807423489,2015-11-24 02:13:25+00:00,1.1,Jeremy,None,basset,0.605437,True,1386,641
1404,668955713004314625,2015-11-24 00:54:05+00:00,1.0,None,None,cocker_spaniel,0.367492,True,300,77
1405,668932921458302977,2015-11-23 23:23:31+00:00,0.9,Herald,None,standard_poodle,0.237638,True,284,63
1406,668902994700836864,2015-11-23 21:24:36+00:00,1.1,Lambeau,None,Brittany_spaniel,0.828425,True,338,107
1407,668892474547511297,2015-11-23 20:42:48+00:00,1.1,Ruffles,None,kelpie,0.421979,True,422,164
1408,668852170888998912,2015-11-23 18:02:38+00:00,1.1,Bobb,None,golden_retriever,0.903529,True,479,184
1409,668826086256599040,2015-11-23 16:18:59+00:00,1.0,Banditt,None,malinois,0.640185,True,467,150
1410,668815180734689280,2015-11-23 15:35:39+00:00,0.7,None,None,redbone,0.461172,True,610,291
1411,668779399630725120,2015-11-23 13:13:28+00:00,1.0,Kevon,None,Chesapeake_Bay_retriever,0.285508,True,749,409
1412,668655139528511488,2015-11-23 04:59:42+00:00,1.1,Winifred,None,beagle,0.31911,True,562,233
1413,668636665813057536,2015-11-23 03:46:18+00:00,1.0,None,None,komondor,0.999956,True,1114,528
1414,668633411083464705,2015-11-23 03:33:22+00:00,1.0,Churlie,None,Pekinese,0.589011,True,3024,1788
1415,668631377374486528,2015-11-23 03:25:17+00:00,0.5,Zeek,None,miniature_schnauzer,0.904549,True,763,349
1416,668627278264475648,2015-11-23 03:09:00+00:00,0.9,Timofy,None,French_bulldog,0.965403,True,341,123
1417,668623201287675904,2015-11-23 02:52:48+00:00,1.0,Jomathan,None,Chihuahua,0.708163,True,1551,851
1418,668567822092664832,2015-11-22 23:12:44+00:00,1.1,Marvin,None,Shih-Tzu,0.985649,True,265,62
1419,668542336805281792,2015-11-22 21:31:28+00:00,1.0,None,None,American_Staffordshire_terrier,0.267695,True,497,231
1420,668537837512433665,2015-11-22 21:13:35+00:00,0.8,Spark,None,Lakeland_terrier,0.372988,True,265,79
1421,668528771708952576,2015-11-22 20:37:34+00:00,1.2,Gòrdón,None,Labrador_retriever,0.195835,True,496,242
1422,668507509523615744,2015-11-22 19:13:05+00:00,1.0,None,None,basenji,0.0553794,True,345,116
1423,668496999348633600,2015-11-22 18:31:19+00:00,0.8,Jo,None,Staffordshire_bullterrier,0.412879,True,436,146
1424,668484198282485761,2015-11-22 17:40:27+00:00,0.9,None,None,standard_poodle,0.587372,True,453,253
1425,668286279830867968,2015-11-22 04:33:59+00:00,1.1,Rusty,None,golden_retriever,0.215944,True,535,149
1426,668274247790391296,2015-11-22 03:46:11+00:00,1.0,Sophie,None,soft-coated_wheaten_terrier,0.406374,True,886,248
1427,668268907921326080,2015-11-22 03:24:58+00:00,1.0,None,None,Pembroke,0.48483,True,592,261
1428,668248472370458624,2015-11-22 02:03:45+00:00,0.8,Bisquick,None,Chihuahua,0.7345470000000001,True,1056,523
1429,668237644992782336,2015-11-22 01:20:44+00:00,1.0,Torque,None,chow,0.8093199999999999,True,6614,3100
1430,668221241640230912,2015-11-22 00:15:33+00:00,1.0,None,None,chow,0.395101,True,537,215
1431,668204964695683073,2015-11-21 23:10:52+00:00,0.8,Ron,None,Labrador_retriever,0.65518,True,586,206
1432,668190681446379520,2015-11-21 22:14:07+00:00,1.2,Skittles,None,Blenheim_spaniel,0.958402,True,696,210
1433,668171859951755264,2015-11-21 20:59:20+00:00,0.7,None,None,Chihuahua,0.664834,True,525,208
1434,668113020489474048,2015-11-21 17:05:31+00:00,0.6,Alfie,None,Pembroke,0.548896,True,709,265
1435,667924896115245057,2015-11-21 04:37:59+00:00,0.9,Jiminy,None,Labrador_retriever,0.209051,True,318,119
1436,667902449697558528,2015-11-21 03:08:47+00:00,0.9,Cleopatricia,None,Norwegian_elkhound,0.298881,True,905,396
1437,667886921285246976,2015-11-21 02:07:05+00:00,1.1,Erik,None,Pomeranian,0.8004319999999999,True,2011,1180
1438,667885044254572545,2015-11-21 01:59:37+00:00,1.0,Stu,None,malamute,0.0885297,True,868,530
1439,667861340749471744,2015-11-21 00:25:26+00:00,0.9,None,None,malamute,0.967275,True,253,86
1440,667832474953625600,2015-11-20 22:30:44+00:00,1.2,None,None,miniature_pinscher,0.2142,True,303,68
1441,667801013445750784,2015-11-20 20:25:43+00:00,1.2,None,None,flat-coated_retriever,0.508392,True,346,101
1442,667793409583771648,2015-11-20 19:55:30+00:00,0.8,None,None,dalmatian,0.5350729999999999,True,736,358
1443,667773195014021121,2015-11-20 18:35:10+00:00,0.8,None,None,West_Highland_white_terrier,0.360465,True,243,61
1444,667728196545200128,2015-11-20 15:36:22+00:00,1.1,Olive,None,kuvasz,0.360159,True,398,162
1445,667546741521195010,2015-11-20 03:35:20+00:00,0.9,George,None,toy_poodle,0.787424,True,355,138
1446,667544320556335104,2015-11-20 03:25:43+00:00,1.0,Kial,None,Pomeranian,0.412893,True,917,568
1447,667538891197542400,2015-11-20 03:04:08+00:00,0.9,None,None,Yorkshire_terrier,0.618957,True,220,72
1448,667534815156183040,2015-11-20 02:47:56+00:00,0.8,Frank,None,Pembroke,0.435254,True,866,576
1449,667530908589760512,2015-11-20 02:32:25+00:00,1.0,Naphaniel,None,golden_retriever,0.633037,True,501,264
1450,667517642048163840,2015-11-20 01:39:42+00:00,0.8,Dook,None,Italian_greyhound,0.125176,True,389,203
1451,667509364010450944,2015-11-20 01:06:48+00:00,1.2,None,None,beagle,0.636169,True,7148,2272
1452,667502640335572993,2015-11-20 00:40:05+00:00,1.1,Hall,None,Labrador_retriever,0.996709,True,563,231
1453,667495797102141441,2015-11-20 00:12:54+00:00,0.9,Philippe,None,Chihuahua,0.143957,True,565,294
1454,667491009379606528,2015-11-19 23:53:52+00:00,0.7,None,None,borzoi,0.852088,True,559,242
1455,667470559035432960,2015-11-19 22:32:36+00:00,1.1,None,None,toy_poodle,0.304175,True,273,102
1456,667455448082227200,2015-11-19 21:32:34+00:00,0.7,Reese,None,Tibetan_terrier,0.676376,True,203,66
1457,667453023279554560,2015-11-19 21:22:56+00:00,1.1,Cupcake,None,Labrador_retriever,0.8256700000000001,True,327,96
1458,667435689202614272,2015-11-19 20:14:03+00:00,1.2,None,None,Rottweiler,0.999091,True,326,89
1459,667405339315146752,2015-11-19 18:13:27+00:00,0.7,Biden,None,Saint_Bernard,0.381377,True,489,234
1460,667393430834667520,2015-11-19 17:26:08+00:00,0.8,Fwed,None,papillon,0.557009,True,211,60
1461,667211855547486208,2015-11-19 05:24:37+00:00,0.9,Genevieve,None,golden_retriever,0.462556,True,516,258
1462,667200525029539841,2015-11-19 04:39:35+00:00,1.1,Joshwa,None,Siberian_husky,0.694904,True,658,282
1463,667192066997374976,2015-11-19 04:05:59+00:00,1.2,None,None,Rottweiler,0.28364,True,414,115
1464,667182792070062081,2015-11-19 03:29:07+00:00,1.0,Timison,None,golden_retriever,0.949892,True,15075,6618
1465,667177989038297088,2015-11-19 03:10:02+00:00,0.8,None,None,vizsla,0.25924899999999995,True,200,58
1466,667176164155375616,2015-11-19 03:02:47+00:00,0.4,None,None,soft-coated_wheaten_terrier,0.318981,True,640,484
1467,667174963120574464,2015-11-19 02:58:01+00:00,0.9,Clarence,None,toy_poodle,0.266437,True,262,88
1468,667171260800061440,2015-11-19 02:43:18+00:00,1.0,Kenneth,None,giant_schnauzer,0.8412649999999999,True,235,97
1469,667165590075940865,2015-11-19 02:20:46+00:00,1.0,Churlie,None,miniature_pinscher,0.140173,True,2819,1241
1470,667160273090932737,2015-11-19 01:59:39+00:00,1.1,Bradlay,None,golden_retriever,0.471351,True,268,66
1471,667152164079423490,2015-11-19 01:27:25+00:00,1.2,Pipsy,None,toy_poodle,0.535411,True,49720,18285
1472,667138269671505920,2015-11-19 00:32:12+00:00,1.0,None,None,West_Highland_white_terrier,0.747713,True,4851,2387
1473,667119796878725120,2015-11-18 23:18:48+00:00,1.0,Gabe,None,Pembroke,0.741563,True,346,135
1474,667090893657276420,2015-11-18 21:23:57+00:00,0.7,Clybe,None,Chihuahua,0.959514,True,349,132
1475,667073648344346624,2015-11-18 20:15:26+00:00,1.0,Dave,None,Chihuahua,0.483682,True,425,134
1476,667062181243039745,2015-11-18 19:29:52+00:00,1.0,Keet,None,Chesapeake_Bay_retriever,0.825678,True,227,57
1477,667044094246576128,2015-11-18 18:17:59+00:00,1.2,None,None,golden_retriever,0.765266,True,198,54
1478,666835007768551424,2015-11-18 04:27:09+00:00,1.0,None,None,Airedale,0.448459,True,222,83
1479,666826780179869698,2015-11-18 03:54:28+00:00,1.2,None,None,Maltese_dog,0.359383,True,266,105
1480,666817836334096384,2015-11-18 03:18:55+00:00,0.9,Jeph,None,miniature_schnauzer,0.496953,True,540,267
1481,666804364988780544,2015-11-18 02:25:23+00:00,0.8,Jockson,None,English_setter,0.32879200000000003,True,250,95
1482,666781792255496192,2015-11-18 00:55:42+00:00,1.0,None,None,Italian_greyhound,0.618316,True,404,211
1483,666739327293083650,2015-11-17 22:06:57+00:00,1.0,Lugan,None,miniature_poodle,0.546933,True,244,71
1484,666701168228331520,2015-11-17 19:35:19+00:00,0.8,None,None,Labrador_retriever,0.887707,True,449,234
1485,666691418707132416,2015-11-17 18:56:35+00:00,0.8,Christoper,None,German_shepherd,0.975401,True,196,51
1486,666649482315059201,2015-11-17 16:09:56+00:00,0.4,None,None,Border_collie,0.447803,True,923,608
1487,666644823164719104,2015-11-17 15:51:26+00:00,0.9,Jimothy,None,Ibizan_hound,0.0443334,True,238,88
1488,666454714377183233,2015-11-17 03:16:00+00:00,1.0,Kreggory,None,dalmatian,0.278954,True,545,223
1489,666447344410484738,2015-11-17 02:46:43+00:00,0.9,Scout,None,curly-coated_retriever,0.32208400000000004,True,107,23
1490,666437273139982337,2015-11-17 02:06:42+00:00,0.7,None,None,Chihuahua,0.6718529999999999,True,131,52
1491,666435652385423360,2015-11-17 02:00:15+00:00,1.0,None,None,Chesapeake_Bay_retriever,0.18413,True,170,54
1492,666428276349472768,2015-11-17 01:30:57+00:00,0.7,None,None,Pembroke,0.371361,True,171,90
1493,666421158376562688,2015-11-17 01:02:40+00:00,1.2,None,None,Blenheim_spaniel,0.906777,True,327,118
1494,666418789513326592,2015-11-17 00:53:15+00:00,1.0,Walter,None,toy_terrier,0.14968,True,129,48
1495,666407126856765440,2015-11-17 00:06:54+00:00,0.7,None,None,black-and-tan_coonhound,0.529139,True,113,44
1496,666396247373291520,2015-11-16 23:23:41+00:00,0.9,None,None,Chihuahua,0.978108,True,172,92
1497,666373753744588802,2015-11-16 21:54:18+00:00,1.1,None,None,soft-coated_wheaten_terrier,0.326467,True,194,100
1498,666353288456101888,2015-11-16 20:32:58+00:00,0.8,None,None,malamute,0.33687399999999995,True,229,77
1499,666345417576210432,2015-11-16 20:01:42+00:00,1.0,None,None,golden_retriever,0.8587440000000001,True,307,146
1500,666273097616637952,2015-11-16 15:14:19+00:00,1.1,None,None,Italian_greyhound,0.176053,True,184,82
1501,666102155909144576,2015-11-16 03:55:04+00:00,1.1,None,None,English_setter,0.298617,True,81,16
1502,666099513787052032,2015-11-16 03:44:34+00:00,0.8,None,None,Lhasa,0.58233,True,164,73
1503,666094000022159362,2015-11-16 03:22:39+00:00,0.9,None,None,bloodhound,0.195217,True,169,79
1504,666082916733198337,2015-11-16 02:38:37+00:00,0.6,None,None,pug,0.489814,True,121,47
1505,666073100786774016,2015-11-16 01:59:36+00:00,1.0,None,None,Walker_hound,0.260857,True,335,174
1506,666071193221509120,2015-11-16 01:52:02+00:00,0.9,None,None,Gordon_setter,0.503672,True,154,67
1507,666063827256086533,2015-11-16 01:22:45+00:00,1.0,None,None,golden_retriever,0.77593,True,496,232
1508,666058600524156928,2015-11-16 01:01:59+00:00,0.8,None,None,miniature_poodle,0.201493,True,115,61
1509,666055525042405380,2015-11-16 00:49:46+00:00,1.0,None,None,chow,0.692517,True,448,261
1510,666050758794694657,2015-11-16 00:30:50+00:00,1.0,None,None,Bernese_mountain_dog,0.651137,True,136,60
1511,666049248165822465,2015-11-16 00:24:50+00:00,0.5,None,None,miniature_pinscher,0.560311,True,111,41
1512,666044226329800704,2015-11-16 00:04:52+00:00,0.6,None,None,Rhodesian_ridgeback,0.408143,True,311,147
1513,666033412701032449,2015-11-15 23:21:54+00:00,0.9,None,None,German_shepherd,0.596461,True,128,47
1514,666029285002620928,2015-11-15 23:05:30+00:00,0.7,None,None,redbone,0.506826,True,132,48
1515,666020888022790149,2015-11-15 22:32:08+00:00,0.8,None,None,Welsh_springer_spaniel,0.465074,True,2535,532
